Date,Outlet,ProductId,ProductName,Variant,Category,QuantitySold,day_of_week,day_of_month,month,is_weekend,lag_1,lag_2,lag_3,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_sum_7,zero_days_7
2025-09-03,SHOP003,8,Apple Pie Latte,-,Coffee,0,2,3,9,0,1.0,0.0,1.0,2.0,0.0,0.8571428571428571,0.8571428571428571,6.0,2.0
2025-09-04,SHOP003,8,Apple Pie Latte,-,Coffee,1,3,4,9,0,0.0,1.0,0.0,1.0,1.0,0.5714285714285714,0.8571428571428571,4.0,3.0
2025-09-05,SHOP003,8,Apple Pie Latte,-,Coffee,0,4,5,9,0,1.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.8571428571428571,4.0,3.0
2025-09-06,SHOP003,8,Apple Pie Latte,-,Coffee,0,5,6,9,1,0.0,1.0,0.0,1.0,1.0,0.5714285714285714,0.7857142857142857,4.0,3.0
2025-09-07,SHOP003,8,Apple Pie Latte,-,Coffee,1,6,7,9,1,0.0,0.0,1.0,1.0,1.0,0.42857142857142855,0.7142857142857143,3.0,4.0
2025-09-08,SHOP003,8,Apple Pie Latte,-,Coffee,0,0,8,9,0,1.0,0.0,0.0,0.0,2.0,0.42857142857142855,0.7142857142857143,3.0,4.0
2025-09-09,SHOP003,8,Apple Pie Latte,-,Coffee,1,1,9,9,0,0.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.5714285714285714,3.0,4.0
2025-09-10,SHOP003,8,Apple Pie Latte,-,Coffee,0,2,10,9,0,1.0,0.0,1.0,0.0,2.0,0.42857142857142855,0.6428571428571429,3.0,4.0
2025-09-11,SHOP003,8,Apple Pie Latte,-,Coffee,1,3,11,9,0,0.0,1.0,0.0,1.0,1.0,0.42857142857142855,0.5,3.0,4.0
2025-09-12,SHOP003,8,Apple Pie Latte,-,Coffee,0,4,12,9,0,1.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.5,3.0,4.0
2025-09-13,SHOP003,8,Apple Pie Latte,-,Coffee,3,5,13,9,1,0.0,1.0,0.0,0.0,1.0,0.42857142857142855,0.5,3.0,4.0
2025-09-14,SHOP003,8,Apple Pie Latte,-,Coffee,2,6,14,9,1,3.0,0.0,1.0,1.0,1.0,0.8571428571428571,0.6428571428571429,6.0,3.0
2025-09-15,SHOP003,8,Apple Pie Latte,-,Coffee,0,0,15,9,0,2.0,3.0,0.0,0.0,0.0,1.0,0.7142857142857143,7.0,3.0
2025-09-16,SHOP003,8,Apple Pie Latte,-,Coffee,1,1,16,9,0,0.0,2.0,3.0,1.0,1.0,1.0,0.7142857142857143,7.0,3.0
2025-09-17,SHOP003,8,Apple Pie Latte,-,Coffee,0,2,17,9,0,1.0,0.0,2.0,0.0,0.0,1.0,0.7142857142857143,7.0,3.0
2025-09-18,SHOP003,8,Apple Pie Latte,-,Coffee,1,3,18,9,0,0.0,1.0,0.0,1.0,1.0,1.0,0.7142857142857143,7.0,3.0
2025-09-19,SHOP003,8,Apple Pie Latte,-,Coffee,0,4,19,9,0,1.0,0.0,1.0,0.0,0.0,1.0,0.7142857142857143,7.0,3.0
2025-09-20,SHOP003,8,Apple Pie Latte,-,Coffee,1,5,20,9,1,0.0,1.0,0.0,3.0,0.0,1.0,0.7142857142857143,7.0,3.0
2025-09-21,SHOP003,8,Apple Pie Latte,-,Coffee,0,6,21,9,1,1.0,0.0,1.0,2.0,1.0,0.7142857142857143,0.7857142857142857,5.0,3.0
2025-09-22,SHOP003,8,Apple Pie Latte,-,Coffee,1,0,22,9,0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,3.0,4.0
2025-09-23,SHOP003,8,Apple Pie Latte,-,Coffee,0,1,23,9,0,1.0,0.0,1.0,1.0,1.0,0.5714285714285714,0.7857142857142857,4.0,3.0
2025-09-24,SHOP003,8,Apple Pie Latte,-,Coffee,0,2,24,9,0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,3.0,4.0
2025-09-25,SHOP003,8,Apple Pie Latte,-,Coffee,1,3,25,9,0,0.0,0.0,1.0,1.0,1.0,0.42857142857142855,0.7142857142857143,3.0,4.0
2025-09-26,SHOP003,8,Apple Pie Latte,-,Coffee,1,4,26,9,0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,3.0,4.0
2025-09-27,SHOP003,8,Apple Pie Latte,-,Coffee,2,5,27,9,1,1.0,1.0,0.0,1.0,3.0,0.5714285714285714,0.7857142857142857,4.0,3.0
2025-09-28,SHOP003,8,Apple Pie Latte,-,Coffee,1,6,28,9,1,2.0,1.0,1.0,0.0,2.0,0.7142857142857143,0.7142857142857143,5.0,3.0
2025-09-29,SHOP003,8,Apple Pie Latte,-,Coffee,0,0,29,9,0,1.0,2.0,1.0,1.0,0.0,0.8571428571428571,0.6428571428571429,6.0,2.0
2025-09-30,SHOP003,8,Apple Pie Latte,-,Coffee,0,1,30,9,0,0.0,1.0,2.0,0.0,1.0,0.7142857142857143,0.6428571428571429,5.0,3.0
2025-01-16,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,3,16,1,0,0.0,0.0,1.0,1.0,0.0,0.42857142857142855,0.5714285714285714,3.0,4.0
2025-01-17,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,4,17,1,0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.5714285714285714,2.0,5.0
2025-01-18,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,5,18,1,1,0.0,0.0,0.0,1.0,2.0,0.2857142857142857,0.5,2.0,5.0
2025-01-19,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,6,19,1,1,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,1.0,6.0
2025-01-20,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,0,20,1,0,1.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.42857142857142855,2.0,5.0
2025-01-21,SHOP003,15,Basic Latte,Hot Arabica,Coffee,2,1,21,1,0,1.0,1.0,0.0,0.0,1.0,0.2857142857142857,0.42857142857142855,2.0,5.0
2025-01-22,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,2,22,1,0,2.0,1.0,1.0,0.0,0.0,0.5714285714285714,0.5,4.0,4.0
2025-01-23,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,3,23,1,0,0.0,2.0,1.0,0.0,1.0,0.5714285714285714,0.5,4.0,4.0
2025-01-24,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,4,24,1,0,1.0,0.0,2.0,0.0,0.0,0.7142857142857143,0.5,5.0,3.0
2025-01-25,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,5,25,1,1,0.0,1.0,0.0,0.0,1.0,0.7142857142857143,0.5,5.0,3.0
2025-01-26,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,6,26,1,1,1.0,0.0,1.0,1.0,0.0,0.8571428571428571,0.5,6.0,2.0
2025-01-27,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,0,27,1,0,1.0,1.0,0.0,1.0,1.0,0.8571428571428571,0.5714285714285714,6.0,2.0
2025-01-28,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,1,28,1,0,1.0,1.0,1.0,2.0,0.0,0.8571428571428571,0.5714285714285714,6.0,2.0
2025-01-29,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,2,29,1,0,1.0,1.0,1.0,0.0,0.0,0.7142857142857143,0.6428571428571429,5.0,2.0
2025-01-30,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,3,30,1,0,0.0,1.0,1.0,1.0,0.0,0.7142857142857143,0.6428571428571429,5.0,2.0
2025-01-31,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,4,31,1,0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.6428571428571429,4.0,3.0
2025-02-01,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,5,1,2,1,1.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,5.0,2.0
2025-02-02,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,6,2,2,1,0.0,1.0,0.0,1.0,1.0,0.5714285714285714,0.7142857142857143,4.0,3.0
2025-02-03,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,0,3,2,0,1.0,0.0,1.0,1.0,1.0,0.5714285714285714,0.7142857142857143,4.0,3.0
2025-02-04,SHOP003,15,Basic Latte,Hot Arabica,Coffee,2,1,4,2,0,1.0,1.0,0.0,1.0,2.0,0.5714285714285714,0.7142857142857143,4.0,3.0
2025-02-05,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,2,5,2,0,2.0,1.0,1.0,0.0,0.0,0.7142857142857143,0.7142857142857143,5.0,3.0
2025-02-06,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,3,6,2,0,1.0,2.0,1.0,0.0,1.0,0.8571428571428571,0.7857142857142857,6.0,2.0
2025-02-07,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,4,7,2,0,0.0,1.0,2.0,1.0,0.0,0.8571428571428571,0.7142857142857143,6.0,2.0
2025-02-08,SHOP003,15,Basic Latte,Hot Arabica,Coffee,2,5,8,2,1,1.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.7857142857142857,6.0,2.0
2025-02-09,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,6,9,2,1,2.0,1.0,0.0,1.0,1.0,1.1428571428571428,0.8571428571428571,8.0,1.0
2025-02-10,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,0,10,2,0,1.0,2.0,1.0,1.0,1.0,1.1428571428571428,0.8571428571428571,8.0,1.0
2025-02-11,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,1,11,2,0,0.0,1.0,2.0,2.0,1.0,1.0,0.7857142857142857,7.0,2.0
2025-02-12,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,2,12,2,0,0.0,0.0,1.0,1.0,0.0,0.7142857142857143,0.7142857142857143,5.0,3.0
2025-02-13,SHOP003,15,Basic Latte,Hot Arabica,Coffee,2,3,13,2,0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,4.0,4.0
2025-02-14,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,4,14,2,0,2.0,0.0,0.0,1.0,1.0,0.8571428571428571,0.8571428571428571,6.0,3.0
2025-02-15,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,5,15,2,1,0.0,2.0,0.0,2.0,0.0,0.7142857142857143,0.7857142857142857,5.0,4.0
2025-02-16,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,6,16,2,1,0.0,0.0,2.0,1.0,1.0,0.42857142857142855,0.7857142857142857,3.0,5.0
2025-02-17,SHOP003,15,Basic Latte,Hot Arabica,Coffee,2,0,17,2,0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.7857142857142857,3.0,5.0
2025-02-18,SHOP003,15,Basic Latte,Hot Arabica,Coffee,2,1,18,2,0,2.0,1.0,0.0,0.0,2.0,0.7142857142857143,0.8571428571428571,5.0,4.0
2025-02-19,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,2,19,2,0,2.0,2.0,1.0,0.0,1.0,1.0,0.8571428571428571,7.0,3.0
2025-02-20,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,3,20,2,0,0.0,2.0,2.0,2.0,0.0,1.0,0.7857142857142857,7.0,3.0
2025-02-21,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,4,21,2,0,1.0,0.0,2.0,0.0,1.0,0.8571428571428571,0.8571428571428571,6.0,3.0
2025-02-22,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,5,22,2,1,1.0,1.0,0.0,0.0,2.0,1.0,0.8571428571428571,7.0,2.0
2025-02-23,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,6,23,2,1,1.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.7857142857142857,8.0,1.0
2025-02-24,SHOP003,15,Basic Latte,Hot Arabica,Coffee,4,0,24,2,0,0.0,1.0,1.0,2.0,0.0,1.0,0.7142857142857143,7.0,2.0
2025-02-25,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,1,25,2,0,4.0,0.0,1.0,2.0,0.0,1.2857142857142858,1.0,9.0,2.0
2025-02-26,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,2,26,2,0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0
2025-02-27,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,3,27,2,0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,7.0,3.0
2025-02-28,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,4,28,2,0,1.0,0.0,0.0,1.0,0.0,1.0,0.9285714285714286,7.0,3.0
2025-03-01,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,5,1,3,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,3.0
2025-03-02,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,6,2,3,1,0.0,1.0,1.0,0.0,1.0,0.8571428571428571,1.0,6.0,4.0
2025-03-03,SHOP003,15,Basic Latte,Hot Arabica,Coffee,2,0,3,3,0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,7.0,3.0
2025-03-04,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,1,4,3,0,2.0,1.0,0.0,0.0,2.0,0.7142857142857143,1.0,5.0,3.0
2025-03-05,SHOP003,15,Basic Latte,Hot Arabica,Coffee,2,2,5,3,0,0.0,2.0,1.0,0.0,0.0,0.7142857142857143,0.8571428571428571,5.0,3.0
2025-03-06,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,3,6,3,0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,7.0,2.0
2025-03-07,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,4,7,3,0,0.0,2.0,0.0,1.0,1.0,0.8571428571428571,0.9285714285714286,6.0,3.0
2025-03-08,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,5,8,3,1,0.0,0.0,2.0,0.0,1.0,0.7142857142857143,0.8571428571428571,5.0,4.0
2025-03-09,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,6,9,3,1,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.7857142857142857,5.0,4.0
2025-03-10,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,0,10,3,0,0.0,0.0,0.0,2.0,4.0,0.5714285714285714,0.7857142857142857,4.0,5.0
2025-03-11,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,1,11,3,0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,3.0,5.0
2025-03-12,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,2,12,3,0,0.0,1.0,0.0,2.0,0.0,0.42857142857142855,0.5714285714285714,3.0,5.0
2025-03-13,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,3,13,3,0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285,0.5714285714285714,1.0,6.0
2025-03-14,SHOP003,15,Basic Latte,Hot Arabica,Coffee,5,4,14,3,0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.5,1.0,6.0
2025-03-15,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,5,15,3,1,5.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.7857142857142857,6.0,5.0
2025-03-16,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,6,16,3,1,1.0,5.0,0.0,0.0,1.0,1.0,0.8571428571428571,7.0,4.0
2025-03-17,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,0,17,3,0,1.0,1.0,5.0,1.0,2.0,1.1428571428571428,0.8571428571428571,8.0,3.0
2025-03-18,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,1,18,3,0,1.0,1.0,1.0,0.0,0.0,1.1428571428571428,0.7857142857142857,8.0,3.0
2025-03-19,SHOP003,15,Basic Latte,Hot Arabica,Coffee,2,2,19,3,0,1.0,1.0,1.0,0.0,2.0,1.2857142857142858,0.8571428571428571,9.0,2.0
2025-03-20,SHOP003,15,Basic Latte,Hot Arabica,Coffee,2,3,20,3,0,2.0,1.0,1.0,0.0,0.0,1.5714285714285714,0.8571428571428571,11.0,1.0
2025-03-21,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,4,21,3,0,2.0,2.0,1.0,5.0,0.0,1.8571428571428572,1.0,13.0,0.0
2025-03-22,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,5,22,3,1,0.0,2.0,2.0,1.0,0.0,1.1428571428571428,1.0,8.0,1.0
2025-03-23,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,6,23,3,1,1.0,0.0,2.0,1.0,0.0,1.1428571428571428,1.0714285714285714,8.0,1.0
2025-03-24,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,0,24,3,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0714285714285714,7.0,2.0
2025-03-25,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,1,25,3,0,0.0,0.0,1.0,1.0,0.0,0.8571428571428571,1.0,6.0,3.0
2025-03-26,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,2,26,3,0,1.0,0.0,0.0,2.0,0.0,0.8571428571428571,1.0714285714285714,6.0,3.0
2025-03-27,SHOP003,15,Basic Latte,Hot Arabica,Coffee,3,3,27,3,0,0.0,1.0,0.0,2.0,0.0,0.5714285714285714,1.0714285714285714,4.0,4.0
2025-03-28,SHOP003,15,Basic Latte,Hot Arabica,Coffee,2,4,28,3,0,3.0,0.0,1.0,0.0,5.0,0.7142857142857143,1.2857142857142858,5.0,4.0
2025-03-29,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,5,29,3,1,2.0,3.0,0.0,1.0,1.0,1.0,1.0714285714285714,7.0,3.0
2025-03-30,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,6,30,3,1,1.0,2.0,3.0,0.0,1.0,1.0,1.0714285714285714,7.0,3.0
2025-03-31,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,0,31,3,0,1.0,1.0,2.0,0.0,1.0,1.1428571428571428,1.0714285714285714,8.0,2.0
2025-04-01,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,1,1,4,0,1.0,1.0,1.0,1.0,1.0,1.2857142857142858,1.0714285714285714,9.0,1.0
2025-04-02,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,2,2,4,0,0.0,1.0,1.0,0.0,2.0,1.1428571428571428,1.0,8.0,2.0
2025-04-03,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,3,3,4,0,0.0,0.0,1.0,3.0,2.0,1.1428571428571428,0.8571428571428571,8.0,2.0
2025-04-04,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,4,4,4,0,0.0,0.0,0.0,2.0,0.0,0.7142857142857143,0.7142857142857143,5.0,3.0
2025-04-05,SHOP003,15,Basic Latte,Hot Arabica,Coffee,2,5,5,4,1,1.0,0.0,0.0,1.0,1.0,0.5714285714285714,0.7857142857142857,4.0,3.0
2025-04-06,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,6,6,4,1,2.0,1.0,0.0,1.0,0.0,0.7142857142857143,0.8571428571428571,5.0,3.0
2025-04-07,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,0,7,4,0,0.0,2.0,1.0,1.0,0.0,0.5714285714285714,0.8571428571428571,4.0,4.0
2025-04-08,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,1,8,4,0,0.0,0.0,2.0,0.0,1.0,0.42857142857142855,0.8571428571428571,3.0,5.0
2025-04-09,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,2,9,4,0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7857142857142857,3.0,5.0
2025-04-10,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,3,10,4,0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855,0.7857142857142857,3.0,5.0
2025-04-11,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,4,11,4,0,0.0,0.0,0.0,1.0,2.0,0.42857142857142855,0.5714285714285714,3.0,5.0
2025-04-12,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,5,12,4,1,0.0,0.0,0.0,2.0,1.0,0.2857142857142857,0.42857142857142855,2.0,6.0
2025-04-13,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,6,13,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.35714285714285715,0.0,7.0
2025-04-14,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,0,14,4,0,1.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.35714285714285715,1.0,6.0
2025-04-15,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,1,15,4,0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,1.0,6.0
2025-04-16,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,2,16,4,0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.2857142857142857,1.0,6.0
2025-04-17,SHOP003,15,Basic Latte,Hot Arabica,Coffee,3,3,17,4,0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,1.0,6.0
2025-04-18,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,4,18,4,0,3.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.5,4.0,5.0
2025-04-19,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,5,19,4,1,0.0,3.0,0.0,0.0,2.0,0.5714285714285714,0.42857142857142855,4.0,5.0
2025-04-20,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,6,20,4,1,1.0,0.0,3.0,1.0,0.0,0.7142857142857143,0.35714285714285715,5.0,4.0
2025-04-21,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,0,21,4,0,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.35714285714285715,4.0,5.0
2025-04-22,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,1,22,4,0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.35714285714285715,4.0,5.0
2025-04-23,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,2,23,4,0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.35714285714285715,4.0,5.0
2025-04-24,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,3,24,4,0,1.0,0.0,0.0,3.0,0.0,0.7142857142857143,0.42857142857142855,5.0,4.0
2025-04-25,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,4,25,4,0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,2.0,5.0
2025-04-26,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,5,26,4,1,0.0,0.0,1.0,1.0,0.0,0.2857142857142857,0.42857142857142855,2.0,5.0
2025-04-27,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,6,27,4,1,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.5,2.0,5.0
2025-04-28,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,0,28,4,0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,2.0,5.0
2025-04-29,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,1,29,4,0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.42857142857142855,2.0,5.0
2025-04-30,SHOP003,15,Basic Latte,Hot Arabica,Coffee,2,2,30,4,0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.42857142857142855,2.0,5.0
2025-05-01,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,3,1,5,0,2.0,0.0,0.0,0.0,3.0,0.42857142857142855,0.5714285714285714,3.0,5.0
2025-05-02,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,4,2,5,0,1.0,2.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,4.0,4.0
2025-05-03,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,5,3,5,1,0.0,1.0,2.0,1.0,1.0,0.5714285714285714,0.42857142857142855,4.0,4.0
2025-05-04,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,6,4,5,1,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.35714285714285715,3.0,5.0
2025-05-05,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,0,5,5,0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,4.0,4.0
2025-05-06,SHOP003,15,Basic Latte,Hot Arabica,Coffee,2,1,6,5,0,1.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.5,5.0,3.0
2025-05-07,SHOP003,15,Basic Latte,Hot Arabica,Coffee,2,2,7,5,0,2.0,1.0,1.0,2.0,1.0,1.0,0.6428571428571429,7.0,2.0
2025-05-08,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,3,8,5,0,2.0,2.0,1.0,1.0,0.0,1.0,0.7142857142857143,7.0,2.0
2025-05-09,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,4,9,5,0,1.0,2.0,2.0,0.0,0.0,1.0,0.7857142857142857,7.0,2.0
2025-05-10,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,5,10,5,1,0.0,1.0,2.0,0.0,1.0,1.0,0.7857142857142857,7.0,2.0
2025-05-11,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,6,11,5,1,0.0,0.0,1.0,1.0,0.0,1.0,0.7142857142857143,7.0,2.0
2025-05-12,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,0,12,5,0,1.0,0.0,0.0,1.0,0.0,1.0,0.7857142857142857,7.0,2.0
2025-05-13,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,1,13,5,0,1.0,1.0,0.0,2.0,0.0,1.0,0.8571428571428571,7.0,2.0
2025-05-14,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,2,14,5,0,0.0,1.0,1.0,2.0,2.0,0.7142857142857143,0.8571428571428571,5.0,3.0
2025-05-15,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,3,15,5,0,0.0,0.0,1.0,1.0,1.0,0.42857142857142855,0.7142857142857143,3.0,4.0
2025-05-16,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,4,16,5,0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6428571428571429,2.0,5.0
2025-05-17,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,5,17,5,1,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,3.0,4.0
2025-05-18,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,6,18,5,1,0.0,1.0,0.0,1.0,1.0,0.42857142857142855,0.7142857142857143,3.0,4.0
2025-05-19,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,0,19,5,0,1.0,0.0,1.0,1.0,1.0,0.42857142857142855,0.7142857142857143,3.0,4.0
2025-05-20,SHOP003,15,Basic Latte,Hot Arabica,Coffee,1,1,20,5,0,1.0,1.0,0.0,0.0,2.0,0.42857142857142855,0.7142857142857143,3.0,4.0
2025-05-21,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,2,21,5,0,1.0,1.0,1.0,0.0,2.0,0.5714285714285714,0.6428571428571429,4.0,3.0
2025-05-22,SHOP003,15,Basic Latte,Hot Arabica,Coffee,0,3,22,5,0,0.0,1.0,1.0,0.0,1.0,0.5714285714285714,0.5,4.0,3.0
2025-05-23,SHOP003,15,Basic Latte,Hot Arabica,Coffee,2,4,23,5,0,0.0,0.0,1.0,1.0,0.0,0.5714285714285714,0.42857142857142855,4.0,3.0
